cosecha,solicitudes,defaults,psi_score,psi_buro,faltantes_buro,gini,ks,observado_sobre_predicho,ece_trimestral,default_cosecha,ece_movil_12m,creditos_ventana,revision,aprobacion_automatica,el_sobre_monto
2025Q1,286,41,0.0390962904363859,0.016203239204135855,0.027972027972027972,0.39014435042309614,0.3527127924340468,1.0387419713519017,0.037042938995315335,0.14335664335664336,0.037042938995315335,286,0.22727272727272727,0.5769230769230769,0.029908143626457703
2025Q2,305,36,0.006333845545074777,0.04682036742403978,0.009836065573770493,0.3665840561751339,0.370817843866171,0.8256703801416876,0.056060361685355234,0.1180327868852459,0.028804585320131006,591,0.24262295081967214,0.521311475409836,0.029908143626457703
2025Q3,308,36,0.033231522327922106,0.03242044335190547,0.032467532467532464,0.4752859477124183,0.4093137254901961,0.8235124932384366,0.04759944643544968,0.11688311688311688,0.03446836689282856,899,0.24025974025974026,0.5227272727272727,0.029908143626457703
2025Q4,290,46,0.03835650868292784,0.04353079283063003,0.034482758620689655,0.45438346400570206,0.35548823948681396,1.0764755976352565,0.05909035202505736,0.15862068965517243,0.019902302648392507,1189,0.2689655172413793,0.4862068965517241,0.029908143626457703
